val_loss,RMSE,MAE,accuracy,R2,ExplainedVar,model,folder
49.159664,2.180753707885742,1.5451819896697998,0.9659761786460876,0.8512911796569824,0.8593889474868774,epoch=499-step=25000,pre_len_1
16.665426,2.2808449268341064,1.6076109409332275,0.9644145369529724,0.8358352780342102,0.8361176252365112,epoch=360-step=18050,pre_len_3
22.849407,2.5053088665008545,1.899051547050476,0.9609125256538391,0.8085944652557373,0.8370161056518555,epoch=420-step=21050,pre_len_6
18.040838,2.3973610401153564,1.725707769393921,0.9625967144966125,0.8188735246658325,0.8202323913574219,epoch=499-step=25000,pre_len_9
15.67618,2.2897067070007324,1.655990481376648,0.9642763137817383,0.8345057368278503,0.8345282673835754,epoch=476-step=23850,pre_len_12
